,CryoSleep,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,Side,Same_Name,Family_Size,Group_Size,Total_Spending,VR_Spa,Room_Food,VR_Spa_Room_Food,HomePlanet_Earth,HomePlanet_Europa,HomePlanet_Mars,Destination_55_Cancri_e,Destination_PSO_J318_5-22,Destination_TRAPPIST-1e,Deck_A,Deck_B,Deck_C,Deck_D,Deck_E,Deck_F,Deck_G,Deck_T
6440,1.0,0.7782229113742842,0.0,-0.3505565235549732,-0.2857960515238739,-0.315244477099719,-0.2765078116017275,-0.27329932553387276,1.0,0.0,-0.010913777736589034,-0.719210569072186,-0.6269484266326703,-0.5276684782291886,-0.3613672763374133,-0.3951415321772909,-0.47546010922560317,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4999,0.0,-0.826473488852654,0.0,-0.3299719474954915,-0.2857960515238739,0.691103826518986,0.05197388388867818,-0.2724039334022535,0.0,1.0,-0.9757938468696379,-1.0897471483808456,-0.6269484266326703,-0.1897871371317816,-0.14483882954302302,-0.38765578615481106,-0.3361540556769165,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
7558,0.0,-0.5473958540305778,0.0,0.4490750849095069,-0.2857960515238739,-0.315244477099719,-0.2765078116017275,-0.17480619105575185,1.0,0.0,2.401286395096033,1.1334723274711123,-0.6269484266326703,-0.30800988967220627,-0.29664409930648145,-0.10434909053480478,-0.2505960070407152,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2182,0.0,1.0573005461963605,1.0,1.8804948355073092,0.2737138229531918,-0.2849649706191562,1.0230982424911037,3.1130737162502475,0.0,0.0,0.4715262568299354,-0.3486739897635263,0.07932626143236027,2.176096587423424,2.7182791652980183,0.9402003929096899,2.2861635717540048,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8390,1.0,1.5456864071349938,0.0,-0.3505565235549732,-0.2857960515238739,-0.315244477099719,-0.2765078116017275,-0.27329932553387276,1.0,0.0,-1.4582338814361622,-1.4602837276895053,-0.6269484266326703,-0.5276684782291886,-0.3613672763374133,-0.3951415321772909,-0.47546010922560317,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
7684,0.0,0.49914527655220803,0.0,-0.3505565235549732,4.725813824149272,-0.30633873989955346,-0.2765078116017275,7.052799095375083,0.0,0.0,-0.4933538123031134,1.1334723274711123,2.1981503256274517,5.307749440216305,4.452860309726993,4.298421223917569,5.496418559043951,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2885,1.0,-0.2683182192085016,0.0,-0.3505565235549732,-0.2857960515238739,-0.315244477099719,-0.2765078116017275,-0.27329932553387276,1.0,0.0,-0.4933538123031134,0.021862589545133343,0.07932626143236027,-0.5276684782291886,-0.3613672763374133,-0.3951415321772909,-0.47546010922560317,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3494,1.0,0.9875311374908414,0.0,-0.3505565235549732,-0.2857960515238739,-0.315244477099719,-0.2765078116017275,-0.0003347441180990645,1.0,1.0,0.9539662913964597,0.021862589545133343,-0.6269484266326703,-0.4187839690070365,-0.1819929979193385,-0.3951415321772909,-0.36399523289671853,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4145,0.0,0.01075941561357464,0.0,-0.3505565235549732,6.733900912107619,-0.29387070781932173,0.43505335437885156,0.08664831137707817,1.0,0.0,-0.9757938468696379,-1.4602837276895053,-0.6269484266326703,3.9819402032674933,0.3429385682628181,6.17907095541135,4.136630598026717,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
982,0.0,0.568914685257727,0.0,-0.3505565235549732,-0.2857960515238739,-0.315244477099719,-0.2765078116017275,-0.27329932553387276,0.0,1.0,0.4715262568299354,1.1334723274711123,0.07932626143236027,-0.5276684782291886,-0.3613672763374133,-0.3951415321772909,-0.47546010922560317,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
618,0.0,-0.6869346714416159,0.0,1.2629575537228592,-0.12224701129211621,-0.06410268805505101,-0.2765078116017275,-0.27329932553387276,1.0,1.0,-1.4582338814361622,-1.0897471483808456,-0.6269484266326703,-0.01834628752633194,-0.3613672763374133,0.34479567081398566,-0.005622107099455134,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4277,0.0,-0.826473488852654,0.0,-0.3505565235549732,0.11754293491234051,0.21019401771004737,-0.2765078116017275,-0.24196060092719793,0.0,1.0,1.4364063259629842,0.392399168853793,-0.6269484266326703,-0.1755003996646608,-0.3407735381912077,-0.01739927135061586,-0.22280792286827378,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4823,0.0,-1.7334758020244019,0.0,-0.3505565235549732,-0.2857960515238739,-0.315244477099719,-0.2765078116017275,-0.27329932553387276,1.0,1.0,-1.4582338814361622,0.021862589545133343,1.4918756375624214,-0.5276684782291886,-0.3613672763374133,-0.3951415321772909,-0.47546010922560317,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4229,0.0,-0.33808762791402064,0.0,-0.21913192255982103,-0.2857960515238739,-0.08547645733544829,0.17459511626520563,-0.27329932553387276,0.0,0.0,0.4715262568299354,0.021862589545133343,-0.6269484266326703,-0.27193587756772625,-0.0648174470320527,-0.3473479229568427,-0.260833722262141,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6946,1.0,0.9177617287853224,0.0,-0.3505565235549732,-0.2857960515238739,-0.315244477099719,-0.2765078116017275,-0.27329932553387276,1.0,1.0,3.3661664642290816,-0.3486739897635263,-0.6269484266326703,-0.5276684782291886,-0.3613672763374133,-0.3951415321772909,-0.47546010922560317,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7117,1.0,0.15029823302461276,0.0,-0.3505565235549732,-0.2857960515238739,-0.315244477099719,-0.2765078116017275,-0.27329932553387276,1.0,0.0,-0.9757938468696379,-0.719210569072186,0.7856009494973908,-0.5276684782291886,-0.3613672763374133,-0.3951415321772909,-0.47546010922560317,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5961,0.0,-0.6869346714416159,0.0,-0.3505565235549732,0.47292393210766354,-0.315244477099719,1.4742011703580369,-0.27329932553387276,0.0,1.0,-0.9757938468696379,-0.719210569072186,0.7856009494973908,0.6116988347736956,0.789528489776248,0.3154285133411801,0.6909081606439783,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3411,0.0,-0.33808762791402064,0.0,-0.18429648615146743,-0.2857960515238739,-0.24934202181849408,0.18712575315039823,-0.27329932553387276,0.0,0.0,1.4364063259629842,0.021862589545133343,-0.6269484266326703,-0.2919373100216954,-0.05657995177357046,-0.33467973738033835,-0.24767094554887928,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2925,1.0,-0.47762644532505877,0.0,-0.3505565235549732,-0.2857960515238739,-0.315244477099719,-0.2765078116017275,-0.27329932553387276,1.0,0.0,-0.4933538123031134,-0.719210569072186,-0.6269484266326703,-0.5276684782291886,-0.3613672763374133,-0.3951415321772909,-0.47546010922560317,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1221,0.0,-0.12877940179746347,0.0,-0.3489730946273208,-0.10195709276712371,-0.3134633296596859,0.0636094752820713,-0.2616592278228221,0.0,0.0,-0.010913777736589034,-0.3486739897635263,-0.6269484266326703,-0.2797935831746427,-0.1301290165814476,-0.22239354704314074,-0.22207665749531477,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2268,0.0,0.2898370504356509,0.0,-0.3442228078443635,-0.2857960515238739,-0.265372348778792,-0.2765078116017275,2.1952967813404847,0.0,0.0,0.9539662913964597,-1.0897471483808456,-0.6269484266326703,0.4684742916658095,1.2608308970651247,-0.3928382257088356,0.534051738144276,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2928,1.0,0.6386840939632461,0.0,-0.3505565235549732,-0.2857960515238739,-0.315244477099719,-0.2765078116017275,-0.27329932553387276,1.0,1.0,-1.4582338814361622,-0.3486739897635263,-0.6269484266326703,-0.5276684782291886,-0.3613672763374133,-0.3951415321772909,-0.47546010922560317,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6393,0.0,-0.2683182192085016,1.0,-0.3505565235549732,2.302090829436532,-0.315244477099719,-0.27471772061812855,0.528972024397003,1.0,0.0,-0.4933538123031134,-0.719210569072186,-0.6269484266326703,1.2963907278854603,0.16700920524237603,2.028512699254836,1.3918260206251658,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
271,1.0,1.9643028593681082,0.0,-0.3505565235549732,-0.2857960515238739,-0.315244477099719,-0.2765078116017275,-0.27329932553387276,1.0,1.0,-0.010913777736589034,0.392399168853793,-0.6269484266326703,-0.5276684782291886,-0.3613672763374133,-0.3951415321772909,-0.47546010922560317,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5656,0.0,-0.2683182192085016,0.0,-0.12887647368363217,2.450883565286477,-0.315244477099719,-0.2765078116017275,1.5622545442856532,1.0,0.0,0.4715262568299354,-1.0897471483808456,0.07932626143236027,1.8442871097495432,0.8448373865117716,2.2484784669923203,1.9527065616847075,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1319,0.0,-0.059009993091944414,0.0,-0.3505565235549732,0.02654572455782873,0.27965876787133853,-0.2765078116017275,-0.23211128747938584,1.0,1.0,-0.4933538123031134,-1.4602837276895053,-0.6269484266326703,-0.21050290645910677,-0.3343012204881145,-0.10262161068346327,-0.27289960091596427,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7197,1.0,0.9177617287853224,0.0,-0.3505565235549732,-0.2857960515238739,-0.315244477099719,-0.2765078116017275,-0.27329932553387276,1.0,1.0,-0.010913777736589034,-0.3486739897635263,-0.6269484266326703,-0.5276684782291886,-0.3613672763374133,-0.3951415321772909,-0.47546010922560317,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4903,1.0,0.0805288243190937,0.0,-0.3505565235549732,-0.2857960515238739,-0.315244477099719,-0.2765078116017275,-0.27329932553387276,1.0,0.0,-0.4933538123031134,-1.0897471483808456,-0.6269484266326703,-0.5276684782291886,-0.3613672763374133,-0.3951415321772909,-0.47546010922560317,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6415,0.0,-0.33808762791402064,0.0,-0.3489730946273208,-0.2857960515238739,-0.315244477099719,0.3419686232317066,-0.27329932553387276,0.0,1.0,1.4364063259629842,0.392399168853793,-0.6269484266326703,-0.28050792004799874,0.04521195392053149,-0.39456570556017706,-0.22244229018179426,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6525,1.0,0.01075941561357464,0.0,-0.3505565235549732,-0.2857960515238739,-0.315244477099719,-0.2765078116017275,-0.27329932553387276,1.0,0.0,-0.9757938468696379,-1.0897471483808456,-0.6269484266326703,-0.5276684782291886,-0.3613672763374133,-0.3951415321772909,-0.47546010922560317,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6701,0.0,1.8945334506625893,0.0,-0.3489730946273208,-0.28456635949205616,-0.315244477099719,-0.1852131714381815,-0.0003347441180990645,0.0,0.0,0.4715262568299354,-0.719210569072186,-0.6269484266326703,-0.3812812831558444,-0.12197696103611079,-0.3934140523259494,-0.3256038008163718,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3426,1.0,-0.19854881050298254,0.0,-0.3505565235549732,-0.2857960515238739,-0.315244477099719,-0.2765078116017275,-0.27329932553387276,1.0,0.0,1.9188463605295085,-0.719210569072186,-0.6269484266326703,-0.5276684782291886,-0.3613672763374133,-0.3951415321772909,-0.47546010922560317,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6881,1.0,0.49914527655220803,0.0,-0.3505565235549732,-0.2857960515238739,-0.315244477099719,-0.2765078116017275,-0.27329932553387276,1.0,0.0,2.401286395096033,1.8745454860884316,-0.6269484266326703,-0.5276684782291886,-0.3613672763374133,-0.3951415321772909,-0.47546010922560317,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6681,0.0,-0.6869346714416159,0.0,1.3009598479865176,-0.2857960515238739,-0.06944613037515034,-0.2765078116017275,-0.27329932553387276,0.0,1.0,-0.9757938468696379,-1.4602837276895053,-0.6269484266326703,-0.10585255451244688,-0.3613672763374133,0.20544562947243786,-0.09410521722749235,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5861,0.0,0.15029823302461276,0.0,1.0982809452470057,-0.2857960515238739,2.0234021116637493,0.05465902036407659,-0.27329932553387276,0.0,1.0,-1.4582338814361622,0.392399168853793,0.7856009494973908,0.4002551202603077,-0.143662044506097,0.1317398224818671,-0.005622107099455134,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4508,1.0,-0.756704080147135,0.0,-0.3505565235549732,-0.2857960515238739,-0.315244477099719,-0.2765078116017275,-0.27329932553387276,1.0,0.0,0.4715262568299354,1.504008906779772,-0.6269484266326703,-0.5276684782291886,-0.3613672763374133,-0.3951415321772909,-0.47546010922560317,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3608,0.0,-0.0012457739276029453,0.0,-0.21438163577686373,-0.15175962005574165,-0.315244477099719,-0.2765078116017275,0.1555935055117628,0.0,0.0,-0.9757938468696379,0.7629357481624527,0.07932626143236027,-0.2480055923102989,-0.07952725999362813,-0.2200902405746854,-0.18916971571216043,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7754,0.0,1.1968393636073986,0.0,-0.3505565235549732,-0.2857960515238739,-0.315244477099719,0.053763974872277125,0.18782762225005692,0.0,1.0,-0.9757938468696379,1.8745454860884316,-0.6269484266326703,-0.21193158020581884,0.15877170998389378,-0.3951415321772909,-0.15224081437773168,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4690,1.0,-0.756704080147135,0.0,-0.3505565235549732,-0.2857960515238739,-0.315244477099719,-0.2765078116017275,-0.27329932553387276,0.0,1.0,0.4715262568299354,-0.719210569072186,-0.6269484266326703,-0.5276684782291886,-0.3613672763374133,-0.3951415321772909,-0.47546010922560317,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7482,0.0,0.42937586784668896,0.0,0.7198414315380735,-0.2857960515238739,-0.315244477099719,-0.2765078116017275,-0.23748364026910151,0.0,0.0,0.9539662913964597,-0.3486739897635263,0.7856009494973908,-0.27193587756772625,-0.3378315755988926,-0.005882739008339184,-0.21366710570628644,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3712,0.0,1.5456864071349938,0.0,-0.3505565235549732,-0.2857960515238739,-0.29743300269938794,0.7062521383940911,-0.27329932553387276,0.0,0.0,-0.4933538123031134,0.021862589545133343,-0.6269484266326703,-0.13192585038994234,0.2846877089349794,-0.3951415321772909,-0.07399541947112026,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2116,0.0,1.1968393636073986,0.0,-0.07979017692640666,-0.2857960515238739,1.9236578550218955,-0.2720325841427301,-0.27329932553387276,1.0,1.0,-0.4933538123031134,1.8745454860884316,-0.6269484266326703,-0.0158461084695858,-0.35842531374509823,-0.2966751806508253,-0.4111087564052125,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
677,0.0,-0.2683182192085016,0.0,-0.3505565235549732,2.757076881209091,-0.315244477099719,0.12805275069163316,-0.25986844355958355,1.0,0.0,-0.4933538123031134,-1.4602837276895053,-0.6269484266326703,1.4067557748189685,-0.08658797021518433,2.454624395919073,1.504806520747329,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3143,0.0,-0.6171652627360968,0.0,-0.3505565235549732,-0.2618170569034282,1.1631078981277592,-0.2612920382411365,-0.27329932553387276,1.0,0.0,0.4715262568299354,0.7629357481624527,1.4918756375624214,-0.2112172433324628,-0.351364603523542,-0.3726842941098514,-0.4549846787827516,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4764,0.0,1.0573005461963605,0.0,3.7267729651500496,-0.2839515134761473,-0.2796215282990569,-0.2765078116017275,-0.0003347441180990645,0.0,1.0,0.4715262568299354,1.504008906779772,-0.6269484266326703,0.5091396294824598,-0.1819929979193385,1.0893394867421728,0.5786058328474135,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
640,0.0,-0.19854881050298254,0.0,-0.3505565235549732,0.040072336907823726,-0.31168218221965277,-0.26845240217553223,0.08754370350869745,0.0,1.0,1.9188463605295085,-1.0897471483808456,-0.6269484266326703,-0.19050147400513764,-0.11894955873065027,-0.08995342510695893,-0.13103411856192113,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6807,1.0,-0.12877940179746347,1.0,-0.3505565235549732,-0.2857960515238739,-0.315244477099719,-0.2765078116017275,-0.27329932553387276,1.0,1.0,0.4715262568299354,-0.719210569072186,0.7856009494973908,-0.5276684782291886,-0.3613672763374133,-0.3951415321772909,-0.47546010922560317,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6111,1.0,0.9177617287853224,0.0,-0.3505565235549732,-0.2857960515238739,-0.315244477099719,-0.2765078116017275,-0.27329932553387276,1.0,1.0,-1.4582338814361622,-0.719210569072186,0.07932626143236027,-0.5276684782291886,-0.3613672763374133,-0.3951415321772909,-0.47546010922560317,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
279,0.0,-0.756704080147135,0.0,1.5400576160620354,-0.2857960515238739,-0.03560432901452131,-0.27113753865093065,-0.27329932553387276,0.0,0.0,1.4364063259629842,-1.4602837276895053,-0.6269484266326703,-0.04299090965711533,-0.3578369212266352,0.29239544865662676,-0.03670088545021201,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5107,0.0,-0.33808762791402064,0.0,-0.3505565235549732,-0.2857960515238739,1.430280014132725,-0.2702424931591312,-0.27329932553387276,0.0,0.0,0.4715262568299354,-1.4602837276895053,-0.6269484266326703,-0.17514323122798278,-0.3572485287081722,-0.3951415321772909,-0.47290068042024674,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6017,0.0,0.2898370504356509,0.0,-0.3505565235549732,-0.26243190291933705,-0.315244477099719,-0.275612766109928,2.56240755530439,0.0,1.0,-0.9757938468696379,-1.4602837276895053,-0.6269484266326703,0.6174135297605439,1.5026602221534247,-0.37326012072696524,0.6967582836276502,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
465,0.0,0.9177617287853224,0.0,1.622395920299962,-0.26427644096706365,-0.2867461180591893,-0.2765078116017275,-0.27329932553387276,0.0,0.0,-0.9757938468696379,1.8745454860884316,0.7856009494973908,-0.06442101585779654,-0.3613672763374133,0.3424923643455303,-0.007084637845373104,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1673,0.0,0.0805288243190937,0.0,1.5812267681809988,-0.2857960515238739,-0.2279682525380968,-0.24160103742154815,-0.27329932553387276,0.0,1.0,-1.4582338814361622,-1.0897471483808456,-0.6269484266326703,-0.06049216305433831,-0.33841996811735564,0.30736694070158643,-0.015128556947921942,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
302,0.0,1.0573005461963605,0.0,0.7499265811634698,-0.285181205507965,-0.2867461180591893,-0.2765078116017275,-0.27329932553387276,0.0,1.0,-0.010913777736589034,0.021862589545133343,-0.6269484266326703,-0.2733645513144383,-0.3613672763374133,0.005633793333937495,-0.2209797594358763,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5821,0.0,-0.47762644532505877,0.0,-0.3505565235549732,-0.2857960515238739,-0.3134633296596859,0.23814334618296804,-0.27329932553387276,0.0,0.0,-0.010913777736589034,-0.3486739897635263,-0.6269484266326703,-0.32193945870264906,-0.023041578221178485,-0.3951415321772909,-0.2652213144998949,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7923,1.0,0.9875311374908414,0.0,-0.3505565235549732,-0.2857960515238739,-0.315244477099719,-0.2765078116017275,-0.27329932553387276,0.0,0.0,1.4364063259629842,-0.719210569072186,-0.6269484266326703,-0.5276684782291886,-0.3613672763374133,-0.3951415321772909,-0.47546010922560317,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1963,0.0,0.01075941561357464,0.0,-0.008535875182047042,-0.27964759136478523,0.773036608760509,0.255149210527158,-0.27329932553387276,0.0,0.0,-0.4933538123031134,-0.3486739897635263,0.07932626143236027,-0.016560445342941838,-0.011862120370381162,-0.26500471670956444,-0.17564130631241923,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2004,1.0,-0.6869346714416159,0.0,-0.3505565235549732,-0.2857960515238739,-0.315244477099719,-0.2765078116017275,-0.27329932553387276,1.0,0.0,-0.9757938468696379,-1.0897471483808456,-0.6269484266326703,-0.5276684782291886,-0.3613672763374133,-0.3951415321772909,-0.47546010922560317,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5670,1.0,-0.8962428975581731,0.0,-0.3505565235549732,-0.004149108102191164,-0.315244477099719,-0.2765078116017275,-0.27329932553387276,1.0,1.0,0.9539662913964597,-1.0897471483808456,-0.6269484266326703,-0.3640577596521716,-0.3613672763374133,-0.13136848582970212,-0.3079721107715776,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2887,1.0,-1.5939369846133637,0.0,-0.3505565235549732,-0.2857960515238739,-0.315244477099719,-0.2765078116017275,-0.27329932553387276,1.0,0.0,-0.4933538123031134,0.392399168853793,-0.6269484266326703,-0.5276684782291886,-0.3613672763374133,-0.3951415321772909,-0.47546010922560317,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8213,0.0,-0.5473958540305778,0.0,-0.34738966569966834,-0.004149108102191164,-0.315244477099719,0.2909510301991368,-0.27329932553387276,0.0,0.0,3.3661664642290816,-1.4602837276895053,-0.6269484266326703,-0.13689863392495075,0.01167358036813952,-0.13021683259547445,-0.0754297221706202,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
388,1.0,1.1968393636073986,0.0,-0.3505565235549732,-0.2857960515238739,-0.315244477099719,-0.2765078116017275,-0.27329932553387276,1.0,0.0,-0.4933538123031134,-1.0897471483808456,0.07932626143236027,-0.5276684782291886,-0.3613672763374133,-0.3951415321772909,-0.47546010922560317,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6055,0.0,-0.756704080147135,0.0,-0.3505565235549732,-0.2734991312056966,1.0918620005264348,0.0019755488891317,-0.27329932553387276,1.0,0.0,0.4715262568299354,1.504008906779772,-0.6269484266326703,-0.1272330936245597,-0.17829554721241794,-0.38362499983501425,-0.3543849482614396,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1861,0.0,-0.826473488852654,0.0,0.3049830524931353,-0.2857960515238739,-0.06766498293511722,-0.2514465378313423,-0.11839648676373715,0.0,1.0,-0.010913777736589034,0.392399168853793,-0.6269484266326703,-0.25836347697396145,-0.24310038012634685,-0.15674931269216366,-0.2505960070407152,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5262,1.0,1.4061475897239557,0.0,-0.3505565235549732,-0.2857960515238739,-0.315244477099719,-0.2765078116017275,-0.27329932553387276,1.0,0.0,0.4715262568299354,2.2450820653970913,-0.6269484266326703,-0.5276684782291886,-0.3613672763374133,-0.3951415321772909,-0.47546010922560317,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4278,0.0,1.7549946332515511,0.0,-0.3505565235549732,0.057902871369180764,-0.315244477099719,13.362195392438604,2.2329032508684947,0.0,0.0,0.4715262568299354,-0.3486739897635263,-0.6269484266326703,6.114235770235274,10.251468579180026,-0.07325445321065775,6.323845328547042,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
8599,0.0,0.15029823302461276,0.0,0.3762373542374949,-0.16651592443755436,-0.315244477099719,-0.2720325841427301,-0.16137530908146264,0.0,1.0,-0.4933538123031134,1.8745454860884316,1.4918756375624214,-0.2480055923102989,-0.2848762489372211,-0.019126751201957365,-0.18916971571216043,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3208,1.0,-0.5473958540305778,0.0,-0.3505565235549732,-0.2857960515238739,-0.315244477099719,-0.2765078116017275,-0.27329932553387276,0.0,1.0,0.4715262568299354,0.021862589545133343,-0.6269484266326703,-0.5276684782291886,-0.3613672763374133,-0.3951415321772909,-0.47546010922560317,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
